subscriber_id,start_month,channel,promo_code,monthly_price_usd,last_paid_month
LX00573,2025-11,Organic,,12.99,2026-08
LX00574,2025-11,Paid social,,12.99,2025-11
LX00575,2025-11,Paid social,,12.99,2025-11
LX00576,2025-11,Paid social,,12.99,2025-11
LX00577,2025-11,Organic,,12.99,2026-02
LX00578,2025-11,Organic,,12.99,2026-09
LX00579,2025-11,Referral,,12.99,2026-09
LX00580,2025-11,Paid social,,12.99,2026-06
LX00581,2025-11,Paid social,,12.99,2026-02
LX00582,2025-11,Referral,,12.99,2026-05
LX00583,2025-11,Paid social,,12.99,2025-12
LX00584,2025-11,Organic,,12.99,2026-07
LX00585,2025-11,Referral,,12.99,2025-11
LX00586,2025-11,Referral,,12.99,2026-05
LX00587,2025-11,Organic,,12.99,2026-04
LX00588,2025-11,Paid social,,12.99,2026-05
LX00589,2025-11,Paid social,,12.99,2026-09
LX00590,2025-11,Referral,,12.99,2026-04
LX00591,2025-11,Paid social,,12.99,2025-11
LX00592,2025-11,Paid social,,12.99,2026-04
LX00593,2025-11,Organic,,12.99,2026-06
LX00594,2025-11,Organic,,12.99,2025-11
LX00595,2025-11,Paid social,,12.99,2026-02
LX00596,2025-11,Organic,,12.99,2026-06
LX00597,2025-11,Referral,,12.99,2025-11
LX00598,2025-11,Paid social,,12.99,2026-01
LX00599,2025-11,Organic,,12.99,2026-09
LX00600,2025-11,Organic,,12.99,2026-09
LX00601,2025-11,Paid social,,12.99,2026-01
LX00602,2025-11,Paid social,,12.99,2026-09
LX00603,2025-11,Referral,,12.99,2025-11
LX00604,2025-11,Referral,,12.99,2025-12
LX00605,2025-11,Organic,,12.99,2025-12
LX00606,2025-11,Organic,,12.99,2026-09
LX00607,2025-11,Paid social,,12.99,2025-11
LX00608,2025-11,Paid social,,12.99,2025-11
LX00609,2025-11,Organic,,12.99,2026-07
LX00610,2025-11,Referral,,12.99,2025-11
LX00611,2025-11,Paid social,,12.99,2026-04
LX00612,2025-11,Organic,,12.99,2026-01
LX00613,2025-11,Paid social,,12.99,2025-11
LX00614,2025-11,Referral,,12.99,2026-03
LX00615,2025-11,Paid social,,12.99,2026-07
LX00616,2025-11,Organic,,12.99,2026-09
LX00617,2025-11,Organic,,12.99,2026-09
LX00618,2025-11,Paid social,,12.99,2026-02
LX00619,2025-11,Referral,,12.99,2026-04
LX00620,2025-11,Organic,,12.99,2026-09
LX00621,2025-11,Referral,,12.99,2026-09
LX00622,2025-11,Referral,,12.99,2026-09
LX00623,2025-11,Organic,,12.99,2025-11
LX00624,2025-11,Organic,,12.99,2025-12
LX00625,2025-11,Referral,,12.99,2025-11
LX00626,2025-11,Referral,,12.99,2025-12
LX00627,2025-11,Paid social,,12.99,2026-05
LX00628,2025-11,Paid social,,12.99,2026-03
LX00629,2025-11,Paid social,,12.99,2026-08
LX00630,2025-11,Referral,,12.99,2026-09
LX00631,2025-11,Organic,,12.99,2026-09
LX00632,2025-11,Paid social,,12.99,2026-02
LX00633,2025-11,Paid social,,12.99,2026-07
LX00634,2025-11,Referral,,12.99,2025-12
LX00635,2025-11,Paid social,,12.99,2026-09
LX00636,2025-11,Paid social,,12.99,2026-06
LX00637,2025-11,Paid social,,12.99,2026-03
LX00638,2025-11,Organic,,12.99,2026-02
LX00639,2025-11,Organic,,12.99,2025-11
LX00640,2025-11,Organic,,12.99,2025-11
LX00641,2025-11,Referral,,12.99,2026-09
LX00642,2025-11,Paid social,,12.99,2025-11
LX00643,2025-11,Paid social,,12.99,2025-12
LX00644,2025-11,Paid social,,12.99,2026-01
LX00645,2025-11,Organic,,12.99,2026-09
LX00646,2025-11,Paid social,,12.99,2025-11
LX00647,2025-11,Paid social,,12.99,2025-12
LX00648,2025-11,Paid social,,12.99,2026-05
LX00649,2025-11,Organic,,12.99,2025-11
LX00650,2025-11,Organic,,12.99,2026-04
LX00651,2025-11,Paid social,,12.99,2025-12
LX00652,2025-11,Organic,,12.99,2026-09
LX00653,2025-11,Organic,,12.99,2026-01
LX00654,2025-11,Paid social,,12.99,2025-11
LX00655,2025-11,Paid social,,12.99,2025-11
LX00656,2025-11,Paid social,,12.99,2026-03
LX00657,2025-11,Paid social,,12.99,2026-09
LX00658,2025-11,Organic,,12.99,2026-02
LX00659,2025-11,Organic,,12.99,2025-11
LX00660,2025-11,Organic,,12.99,2026-09
LX00661,2025-11,Paid social,,12.99,2026-02
LX00662,2025-11,Paid social,,12.99,2026-02
LX00663,2025-11,Paid social,,12.99,2026-07
LX00664,2025-11,Organic,,12.99,2025-11
LX00665,2025-11,Referral,,12.99,2026-05
LX00666,2025-11,Paid social,,12.99,2026-09
LX00667,2025-11,Organic,,12.99,2026-09
LX00668,2025-11,Organic,,12.99,2025-12
LX00669,2025-11,Paid social,,12.99,2025-11
LX00670,2025-11,Organic,,12.99,2026-04
LX00671,2025-11,Referral,,12.99,2026-09
LX00672,2025-11,Organic,,12.99,2026-09
LX00673,2025-11,Paid social,,12.99,2026-02
LX00674,2025-11,Paid social,,12.99,2025-11
LX00675,2025-11,Referral,,12.99,2025-11
LX00676,2025-11,Paid social,,12.99,2025-11
LX00677,2025-11,Paid social,,12.99,2026-09
LX00678,2025-11,Paid social,,12.99,2025-11
LX00679,2025-11,Organic,,12.99,2026-07
LX00680,2025-11,Organic,,12.99,2026-09
LX00681,2025-11,Paid social,,12.99,2025-11
LX00682,2025-11,Organic,,12.99,2025-11
LX00683,2025-11,Referral,,12.99,2026-05
LX00684,2025-11,Paid social,,12.99,2025-11
LX00685,2025-11,Referral,,12.99,2026-09
LX00686,2025-11,Organic,,12.99,2026-03
LX00687,2025-11,Paid social,,12.99,2025-12
LX00688,2025-11,Organic,,12.99,2026-02
LX00689,2025-11,Paid social,,12.99,2025-12
LX00690,2025-11,Paid social,,12.99,2026-02
LX00691,2025-11,Paid social,,12.99,2026-09
LX00692,2025-11,Paid social,,12.99,2025-12
LX00693,2025-11,Paid social,,12.99,2025-11
LX00694,2025-11,Organic,,12.99,2025-11
LX00695,2025-11,Organic,,12.99,2025-11
LX00696,2025-11,Organic,,12.99,2025-11
LX00697,2025-11,Paid social,,12.99,2026-09
LX00698,2025-11,Paid social,,12.99,2026-02
LX00699,2025-11,Referral,,12.99,2026-01
LX00700,2025-11,Referral,,12.99,2026-09
LX00701,2025-11,Paid social,,12.99,2025-11
LX00702,2025-11,Paid social,,12.99,2026-04
LX00703,2025-11,Organic,,12.99,2026-01
LX00704,2025-11,Organic,,12.99,2026-02
LX00705,2025-11,Organic,,12.99,2026-09
LX00706,2025-11,Organic,,12.99,2026-09
LX00707,2025-11,Organic,,12.99,2025-11
LX00708,2025-11,Paid social,,12.99,2026-09
LX00709,2025-11,Organic,,12.99,2025-11
LX00710,2025-11,Referral,,12.99,2025-11
LX00711,2025-11,Paid social,,12.99,2025-11
LX00712,2025-11,Paid social,,12.99,2026-09
LX00713,2025-11,Organic,,12.99,2025-11
LX00714,2025-11,Paid social,,12.99,2026-04
LX00715,2025-11,Referral,,12.99,2025-12
LX00716,2025-11,Paid social,,12.99,2025-11
LX00717,2025-11,Organic,,12.99,2026-09
LX00718,2025-11,Organic,,12.99,2026-03
LX00719,2025-11,Paid social,,12.99,2025-11
LX00720,2025-11,Paid social,,12.99,2025-11
LX00721,2025-11,Organic,,12.99,2026-09
LX00722,2025-11,Organic,,12.99,2025-12
LX00723,2025-11,Paid social,,12.99,2026-08
LX00724,2025-11,Paid social,,12.99,2025-12
LX00725,2025-11,Organic,,12.99,2026-09
LX00726,2025-11,Referral,,12.99,2026-01
LX00727,2025-11,Paid social,,12.99,2026-09
LX00728,2025-11,Organic,,12.99,2025-11
LX00729,2025-11,Paid social,,12.99,2025-11
LX00730,2025-11,Organic,,12.99,2026-09
LX00731,2025-11,Referral,,12.99,2026-05
LX00732,2025-11,Organic,,12.99,2026-05
LX00733,2025-11,Referral,,12.99,2026-06
LX00734,2025-11,Paid social,,12.99,2026-03
LX00735,2025-11,Organic,,12.99,2025-11
LX00736,2025-11,Referral,,12.99,2026-03
LX00737,2025-11,Paid social,,12.99,2025-11
LX00738,2025-11,Paid social,,12.99,2026-09
LX00739,2025-11,Paid social,,12.99,2025-11
LX00740,2025-11,Referral,,12.99,2026-09
LX00741,2025-11,Organic,,12.99,2026-09
LX00742,2025-11,Organic,,12.99,2026-09
LX00743,2025-11,Paid social,,12.99,2025-11
LX00744,2025-11,Referral,,12.99,2026-08
LX00745,2025-11,Paid social,,12.99,2026-04
LX00746,2025-11,Organic,,12.99,2025-12
LX00747,2025-11,Organic,,12.99,2025-11
LX00748,2025-11,Organic,,12.99,2025-11
LX00749,2025-11,Organic,,12.99,2026-02
LX00750,2025-11,Organic,,12.99,2026-04
LX00751,2025-11,Referral,,12.99,2026-09
LX00752,2025-11,Organic,,12.99,2025-12
LX00753,2025-11,Organic,,12.99,2025-11
LX00754,2025-11,Organic,,12.99,2025-12
LX00755,2025-11,Organic,,12.99,2026-09
LX00756,2025-11,Organic,,12.99,2025-12
LX00757,2025-11,Paid social,,12.99,2026-09
LX00758,2025-11,Organic,,12.99,2026-07
LX00759,2025-11,Organic,,12.99,2026-02
LX00760,2025-11,Organic,,12.99,2026-09
LX00761,2025-11,Paid social,,12.99,2025-11
LX00762,2025-11,Organic,,12.99,2026-09
LX00763,2025-11,Organic,,12.99,2025-11
LX00764,2025-11,Referral,,12.99,2025-12
LX00765,2025-11,Paid social,,12.99,2026-09
LX00766,2025-11,Referral,,12.99,2025-11
LX00767,2025-11,Paid social,,12.99,2025-11
LX00768,2025-11,Organic,,12.99,2025-11
LX00769,2025-11,Paid social,,12.99,2026-09
LX00770,2025-11,Paid social,,12.99,2025-11
LX00771,2025-11,Paid social,,12.99,2025-11
LX00772,2025-11,Paid social,,12.99,2025-11
LX00773,2025-11,Referral,,12.99,2026-03
LX00774,2025-11,Organic,,12.99,2026-09
LX00775,2025-11,Paid social,,12.99,2026-01
LX00776,2025-11,Organic,,12.99,2026-04
LX00777,2025-11,Referral,,12.99,2026-03
LX00778,2025-11,Organic,,12.99,2026-02
LX00779,2025-11,Organic,,12.99,2025-12
LX00780,2025-11,Paid social,,12.99,2025-12
LX00781,2025-11,Referral,,12.99,2025-12
LX00782,2025-11,Organic,,12.99,2026-03
LX00783,2025-11,Paid social,,12.99,2025-11
LX00784,2025-11,Organic,,12.99,2026-01
LX00785,2025-11,Paid social,,12.99,2026-09
LX00786,2025-11,Organic,,12.99,2025-12
LX00787,2025-11,Organic,,12.99,2026-07
LX00788,2025-11,Organic,,12.99,2026-01
LX00789,2025-11,Organic,,12.99,2026-09
LX00790,2025-11,Organic,,12.99,2026-05
LX00791,2025-11,Paid social,,12.99,2025-11
LX00792,2025-11,Organic,,12.99,2026-04
LX00793,2025-11,Referral,,12.99,2026-09
LX00794,2025-11,Organic,,12.99,2026-09
LX00795,2025-11,Organic,,12.99,2026-01
LX00796,2025-11,Organic,,12.99,2026-09
LX00797,2025-11,Paid social,,12.99,2026-09
LX00798,2025-11,Paid social,,12.99,2026-03
LX00799,2025-11,Paid social,,12.99,2025-11
LX00800,2025-11,Organic,,12.99,2026-09
LX00801,2025-11,Organic,,12.99,2026-09
LX00802,2025-11,Organic,,12.99,2025-11
LX00803,2025-11,Paid social,,12.99,2025-11
LX00804,2025-11,Organic,,12.99,2025-11
LX00805,2025-11,Referral,,12.99,2026-05
LX00806,2025-11,Paid social,,12.99,2025-12
LX00807,2025-11,Paid social,,12.99,2026-01
LX00808,2025-11,Paid social,,12.99,2025-11
LX00809,2025-11,Paid social,,12.99,2025-12
LX00810,2025-11,Organic,,12.99,2025-11
LX00811,2025-11,Paid social,,12.99,2026-01
LX00812,2025-11,Referral,,12.99,2026-07
LX00813,2025-11,Paid social,,12.99,2026-09
LX00814,2025-11,Paid social,,12.99,2025-11
LX00815,2025-11,Organic,,12.99,2025-11
LX00816,2025-11,Organic,,12.99,2025-11
LX00817,2025-11,Organic,,12.99,2025-11
LX00818,2025-11,Paid social,,12.99,2026-01
LX00819,2025-11,Organic,,12.99,2025-11
LX00820,2025-11,Referral,,12.99,2026-07
LX00821,2025-11,Organic,,12.99,2026-03
LX00822,2025-11,Paid social,,12.99,2025-11
LX00823,2025-11,Organic,,12.99,2026-05
LX00824,2025-11,Paid social,,12.99,2025-11
LX00825,2025-11,Organic,,12.99,2026-03
LX00826,2025-11,Referral,,12.99,2025-11
LX00827,2025-11,Referral,,12.99,2026-09
LX00828,2025-11,Paid social,,12.99,2025-12
LX00829,2025-11,Paid social,,12.99,2026-07
LX00830,2025-11,Organic,,12.99,2026-09
LX00831,2025-11,Organic,,12.99,2026-09
LX00832,2025-11,Referral,,12.99,2026-09
LX00833,2025-11,Referral,,12.99,2025-11
LX00834,2025-11,Organic,,12.99,2025-12
LX00835,2025-11,Referral,,12.99,2026-08
LX00836,2025-11,Organic,,12.99,2026-02
LX00837,2025-11,Paid social,,12.99,2025-11
LX00838,2025-11,Organic,,12.99,2026-07
LX00839,2025-11,Organic,,12.99,2025-12
LX00840,2025-11,Paid social,,12.99,2025-11
LX00841,2025-11,Paid social,,12.99,2025-11
LX00842,2025-11,Organic,,12.99,2026-06
LX00843,2025-11,Paid social,,12.99,2025-11
LX00844,2025-12,Organic,,12.99,2026-09
LX00845,2025-12,Organic,,12.99,2026-01
LX00846,2025-12,Referral,,12.99,2025-12
LX00847,2025-12,Organic,,12.99,2026-05
LX00848,2025-12,Referral,,12.99,2025-12
LX00849,2025-12,Organic,,12.99,2026-01
LX00850,2025-12,Referral,,12.99,2025-12
LX00851,2025-12,Paid social,,12.99,2025-12
LX00852,2025-12,Paid social,,12.99,2026-02
LX00853,2025-12,Paid social,,12.99,2026-02
LX00854,2025-12,Paid social,,12.99,2026-01
LX00855,2025-12,Paid social,,12.99,2026-02
LX00856,2025-12,Organic,,12.99,2025-12
LX00857,2025-12,Organic,,12.99,2025-12
LX00858,2025-12,Organic,,12.99,2026-06
LX00859,2025-12,Organic,,12.99,2026-04
LX00860,2025-12,Referral,,12.99,2026-09
LX00861,2025-12,Paid social,,12.99,2025-12
LX00862,2025-12,Organic,,12.99,2025-12
LX00863,2025-12,Paid social,,12.99,2026-05
LX00864,2025-12,Organic,,12.99,2025-12
LX00865,2025-12,Referral,,12.99,2026-03
LX00866,2025-12,Organic,,12.99,2026-04
LX00867,2025-12,Organic,,12.99,2025-12
LX00868,2025-12,Organic,,12.99,2026-01
LX00869,2025-12,Organic,,12.99,2026-09
LX00870,2025-12,Paid social,,12.99,2026-04
LX00871,2025-12,Referral,,12.99,2026-09
LX00872,2025-12,Paid social,,12.99,2025-12
LX00873,2025-12,Organic,,12.99,2026-06
LX00874,2025-12,Organic,,12.99,2025-12
LX00875,2025-12,Referral,,12.99,2026-04
LX00876,2025-12,Paid social,,12.99,2025-12
LX00877,2025-12,Paid social,,12.99,2025-12
LX00878,2025-12,Organic,,12.99,2026-07
LX00879,2025-12,Paid social,,12.99,2026-01
LX00880,2025-12,Paid social,,12.99,2025-12
LX00881,2025-12,Paid social,,12.99,2026-06
LX00882,2025-12,Paid social,,12.99,2026-09
LX00883,2025-12,Organic,,12.99,2026-05
LX00884,2025-12,Paid social,,12.99,2025-12
LX00885,2025-12,Paid social,,12.99,2026-06
LX00886,2025-12,Paid social,,12.99,2025-12
LX00887,2025-12,Organic,,12.99,2026-05
LX00888,2025-12,Organic,,12.99,2026-04
LX00889,2025-12,Organic,,12.99,2026-02
LX00890,2025-12,Referral,,12.99,2025-12
LX00891,2025-12,Paid social,,12.99,2026-04
LX00892,2025-12,Paid social,,12.99,2025-12
LX00893,2025-12,Paid social,,12.99,2026-03
LX00894,2025-12,Referral,,12.99,2026-09
LX00895,2025-12,Referral,,12.99,2025-12
LX00896,2025-12,Paid social,,12.99,2026-09
LX00897,2025-12,Organic,,12.99,2026-09
LX00898,2025-12,Organic,,12.99,2025-12
LX00899,2025-12,Referral,,12.99,2025-12
LX00900,2025-12,Organic,,12.99,2025-12
LX00901,2025-12,Organic,,12.99,2026-09
LX00902,2025-12,Paid social,,12.99,2025-12
LX00903,2025-12,Paid social,,12.99,2025-12
LX00904,2025-12,Paid social,,12.99,2025-12
LX00905,2025-12,Organic,,12.99,2026-04
LX00906,2025-12,Organic,,12.99,2026-02
LX00907,2025-12,Organic,,12.99,2026-05
LX00908,2025-12,Organic,,12.99,2026-02
LX00909,2025-12,Organic,,12.99,2026-04
LX00910,2025-12,Organic,,12.99,2025-12
LX00911,2025-12,Organic,,12.99,2026-01
LX00912,2025-12,Organic,,12.99,2026-09
LX00913,2025-12,Paid social,,12.99,2026-05
LX00914,2025-12,Organic,,12.99,2026-09
LX00915,2025-12,Organic,,12.99,2026-04
LX00916,2025-12,Organic,,12.99,2026-03
LX00917,2025-12,Paid social,,12.99,2025-12
LX00918,2025-12,Organic,,12.99,2026-09
LX00919,2025-12,Organic,,12.99,2025-12
LX00920,2025-12,Referral,,12.99,2025-12
LX00921,2025-12,Organic,,12.99,2025-12
LX00922,2025-12,Organic,,12.99,2026-09
LX00923,2025-12,Organic,,12.99,2026-05
LX00924,2025-12,Organic,,12.99,2026-08
LX00925,2025-12,Organic,,12.99,2026-09
LX00926,2025-12,Paid social,,12.99,2026-03
LX00927,2025-12,Paid social,,12.99,2025-12
LX00928,2025-12,Paid social,,12.99,2026-02
LX00929,2025-12,Organic,,12.99,2026-09
LX00930,2025-12,Organic,,12.99,2026-06
LX00931,2025-12,Paid social,,12.99,2025-12
LX00932,2025-12,Paid social,,12.99,2025-12
LX00933,2025-12,Paid social,,12.99,2026-03
LX00934,2025-12,Paid social,,12.99,2026-05
LX00935,2025-12,Paid social,,12.99,2025-12
LX00936,2025-12,Organic,,12.99,2025-12
LX00937,2025-12,Paid social,,12.99,2026-02
LX00938,2025-12,Paid social,,12.99,2026-09
LX00939,2025-12,Paid social,,12.99,2026-01
LX00940,2025-12,Organic,,12.99,2026-05
LX00941,2025-12,Organic,,12.99,2026-09
LX00942,2025-12,Paid social,,12.99,2025-12
LX00943,2025-12,Organic,,12.99,2026-05
LX00944,2025-12,Organic,,12.99,2026-01
LX00945,2025-12,Paid social,,12.99,2026-09
LX00946,2025-12,Referral,,12.99,2026-01
LX00947,2025-12,Paid social,,12.99,2026-02
LX00948,2025-12,Organic,,12.99,2025-12
LX00949,2025-12,Paid social,,12.99,2026-07
LX00950,2025-12,Paid social,,12.99,2026-03
LX00951,2025-12,Referral,,12.99,2026-02
LX00952,2025-12,Organic,,12.99,2026-08
LX00953,2025-12,Organic,,12.99,2026-09
LX00954,2025-12,Organic,,12.99,2026-01
LX00955,2025-12,Organic,,12.99,2026-02
LX00956,2025-12,Referral,,12.99,2026-09
LX00957,2025-12,Paid social,,12.99,2025-12
LX00958,2025-12,Organic,,12.99,2026-09
LX00959,2025-12,Organic,,12.99,2026-05
LX00960,2025-12,Organic,,12.99,2025-12
LX00961,2025-12,Organic,,12.99,2026-07
LX00962,2025-12,Organic,,12.99,2025-12
LX00963,2025-12,Organic,,12.99,2026-03
LX00964,2025-12,Organic,,12.99,2026-01
LX00965,2025-12,Organic,,12.99,2025-12
LX00966,2025-12,Paid social,,12.99,2026-04
LX00967,2025-12,Organic,,12.99,2025-12
LX00968,2025-12,Paid social,,12.99,2025-12
LX00969,2025-12,Paid social,,12.99,2025-12
LX00970,2025-12,Organic,,12.99,2026-09
LX00971,2025-12,Paid social,,12.99,2025-12
LX00972,2025-12,Organic,,12.99,2026-09
LX00973,2025-12,Organic,,12.99,2026-01
LX00974,2025-12,Referral,,12.99,2026-03
LX00975,2025-12,Organic,,12.99,2026-05
LX00976,2025-12,Paid social,,12.99,2026-09
LX00977,2025-12,Organic,,12.99,2026-02
LX00978,2025-12,Referral,,12.99,2026-05
LX00979,2025-12,Referral,,12.99,2026-02
LX00980,2025-12,Organic,,12.99,2026-05
LX00981,2025-12,Organic,,12.99,2026-07
LX00982,2025-12,Organic,,12.99,2026-09
LX00983,2025-12,Organic,,12.99,2026-01
LX00984,2025-12,Paid social,,12.99,2026-01
LX00985,2025-12,Organic,,12.99,2026-07
LX00986,2025-12,Paid social,,12.99,2025-12
LX00987,2025-12,Paid social,,12.99,2025-12
LX00988,2025-12,Paid social,,12.99,2025-12
LX00989,2025-12,Organic,,12.99,2025-12
LX00990,2025-12,Organic,,12.99,2026-09
LX00991,2025-12,Organic,,12.99,2025-12
LX00992,2025-12,Referral,,12.99,2026-09
LX00993,2025-12,Organic,,12.99,2026-01
LX00994,2025-12,Paid social,,12.99,2026-06
LX00995,2025-12,Paid social,,12.99,2025-12
LX00996,2025-12,Paid social,,12.99,2026-09
LX00997,2025-12,Referral,,12.99,2026-09
LX00998,2025-12,Organic,,12.99,2026-09
LX00999,2025-12,Paid social,,12.99,2026-04
LX01000,2025-12,Paid social,,12.99,2026-06
LX01001,2025-12,Referral,,12.99,2025-12
LX01002,2025-12,Paid social,,12.99,2025-12
LX01003,2025-12,Paid social,,12.99,2026-02
LX01004,2025-12,Organic,,12.99,2026-04
LX01005,2025-12,Organic,,12.99,2025-12
LX01006,2025-12,Organic,,12.99,2025-12
LX01007,2025-12,Organic,,12.99,2026-09
LX01008,2025-12,Organic,,12.99,2026-04
LX01009,2025-12,Organic,,12.99,2026-09
LX01010,2025-12,Paid social,,12.99,2026-09
LX01011,2025-12,Paid social,,12.99,2026-03
LX01012,2025-12,Paid social,,12.99,2026-04
LX01013,2025-12,Organic,,12.99,2026-03
LX01014,2025-12,Paid social,,12.99,2026-04
LX01015,2025-12,Paid social,,12.99,2026-02
LX01016,2025-12,Referral,,12.99,2026-01
LX01017,2025-12,Paid social,,12.99,2026-01
LX01018,2025-12,Organic,,12.99,2026-05
LX01019,2025-12,Organic,,12.99,2026-02
LX01020,2025-12,Paid social,,12.99,2026-08
LX01021,2025-12,Paid social,,12.99,2025-12
LX01022,2025-12,Organic,,12.99,2026-03
LX01023,2025-12,Referral,,12.99,2026-09
LX01024,2025-12,Organic,,12.99,2026-09
LX01025,2025-12,Paid social,,12.99,2025-12
LX01026,2025-12,Organic,,12.99,2026-06
LX01027,2025-12,Referral,,12.99,2026-09
LX01028,2025-12,Organic,,12.99,2025-12
LX01029,2025-12,Paid social,,12.99,2025-12
LX01030,2025-12,Organic,,12.99,2025-12
LX01031,2025-12,Paid social,,12.99,2026-09
LX01032,2025-12,Referral,,12.99,2026-08
LX01033,2025-12,Organic,,12.99,2026-09
LX01034,2025-12,Paid social,,12.99,2026-02
LX01035,2025-12,Referral,,12.99,2026-09
LX01036,2025-12,Referral,,12.99,2026-03
LX01037,2025-12,Paid social,,12.99,2026-04
LX01038,2025-12,Organic,,12.99,2026-03
LX01039,2025-12,Organic,,12.99,2026-09
LX01040,2025-12,Paid social,,12.99,2025-12
LX01041,2025-12,Referral,,12.99,2025-12
LX01042,2025-12,Paid social,,12.99,2026-02
LX01043,2025-12,Organic,,12.99,2026-02
LX01044,2025-12,Organic,,12.99,2026-07
LX01045,2025-12,Referral,,12.99,2026-09
LX01046,2025-12,Paid social,,12.99,2025-12
LX01047,2025-12,Organic,,12.99,2026-02
LX01048,2025-12,Organic,,12.99,2026-09
LX01049,2025-12,Organic,,12.99,2026-04
LX01050,2025-12,Organic,,12.99,2025-12
LX01051,2025-12,Organic,,12.99,2026-04
LX01052,2025-12,Organic,,12.99,2026-02
LX01053,2025-12,Paid social,,12.99,2026-01
LX01054,2025-12,Organic,,12.99,2025-12
LX01055,2025-12,Organic,,12.99,2026-05
LX01056,2025-12,Organic,,12.99,2026-09
LX01057,2025-12,Organic,,12.99,2025-12
LX01058,2025-12,Organic,,12.99,2025-12
LX01059,2025-12,Referral,,12.99,2026-04
LX01060,2025-12,Paid social,,12.99,2026-05
LX01061,2025-12,Referral,,12.99,2026-01
LX01062,2025-12,Organic,,12.99,2026-09
LX01063,2025-12,Organic,,12.99,2025-12
LX01064,2025-12,Organic,,12.99,2026-02
LX01065,2025-12,Organic,,12.99,2025-12
LX01066,2025-12,Organic,,12.99,2026-09
LX01067,2025-12,Paid social,,12.99,2026-06
LX01068,2025-12,Paid social,,12.99,2026-09
LX01069,2025-12,Referral,,12.99,2026-09
LX01070,2025-12,Organic,,12.99,2026-03
LX01071,2025-12,Referral,,12.99,2025-12
LX01072,2025-12,Organic,,12.99,2026-07
LX01073,2025-12,Organic,,12.99,2025-12
LX01074,2025-12,Paid social,,12.99,2026-04
LX01075,2025-12,Referral,,12.99,2026-09
LX01076,2025-12,Paid social,,12.99,2025-12
LX01077,2025-12,Paid social,,12.99,2025-12
LX01078,2025-12,Organic,,12.99,2026-05
LX01079,2025-12,Referral,,12.99,2026-08
LX01080,2025-12,Referral,,12.99,2026-02
LX01081,2025-12,Paid social,,12.99,2025-12
LX01082,2025-12,Referral,,12.99,2026-03
LX01083,2025-12,Organic,,12.99,2026-02
LX01084,2025-12,Paid social,,12.99,2025-12
LX01085,2025-12,Paid social,,12.99,2026-03
LX01086,2025-12,Paid social,,12.99,2026-06
LX01087,2025-12,Organic,,12.99,2026-02
LX01088,2025-12,Organic,,12.99,2026-09
LX01089,2025-12,Paid social,,12.99,2025-12
LX01090,2025-12,Paid social,,12.99,2025-12
LX01091,2025-12,Referral,,12.99,2026-09
LX01092,2025-12,Paid social,,12.99,2026-08
LX01093,2025-12,Organic,,12.99,2026-06
LX01094,2025-12,Organic,,12.99,2025-12
LX01095,2025-12,Paid social,,12.99,2025-12
LX01096,2025-12,Organic,,12.99,2026-06
LX01097,2025-12,Paid social,,12.99,2025-12
LX01098,2025-12,Paid social,,12.99,2026-01
LX01099,2025-12,Organic,,12.99,2026-06
LX01100,2025-12,Paid social,,12.99,2026-06
LX01101,2025-12,Paid social,,12.99,2025-12
LX01102,2025-12,Organic,,12.99,2026-01
LX01103,2025-12,Paid social,,12.99,2026-04
LX01104,2025-12,Paid social,,12.99,2025-12
LX01105,2025-12,Paid social,,12.99,2025-12
LX01106,2025-12,Paid social,,12.99,2025-12
